order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
1286315,9314,train,21,1,14,3
3012515,9316,train,15,0,16,23
323612,9317,train,4,0,19,30
3079540,9318,train,15,2,13,7
2635738,9319,train,10,6,10,7
555738,9321,train,29,4,16,4
2381161,9323,train,10,1,20,8
1585144,9325,train,12,4,12,2
1479924,9326,train,56,5,8,5
2159682,9327,train,5,4,16,30
2178635,9328,train,24,1,22,2
2779669,9332,train,5,4,16,30
2693767,9336,train,19,4,2,30
677069,9337,train,7,4,12,0
706607,9338,train,29,5,10,14
2062237,9339,train,22,6,17,30
2968643,9341,train,94,0,15,11
3180214,9342,train,6,6,16,30
3405525,9343,train,7,5,11,24
1638222,9344,train,4,3,15,30
1524614,9345,train,6,2,22,16
1643983,9346,train,4,2,11,30
1045791,9352,train,26,0,16,30
1625848,9354,train,9,6,14,21
2158275,9356,train,8,1,21,3
3151283,9357,train,17,0,9,30
1766808,9358,train,13,4,18,18
260951,9359,train,11,3,15,30
3319264,9363,train,11,4,9,8
2912520,9365,train,50,0,14,8
2242377,9366,train,5,2,14,2
7464,9367,train,5,1,14,30
2855144,9370,train,7,6,13,26
421737,9371,train,4,6,12,30
1917122,9373,train,7,2,19,30
890067,9374,train,5,5,15,30
657930,9375,train,5,4,23,18
901188,9376,train,37,6,10,10
1951985,9377,train,4,6,0,30
1471427,9378,train,38,0,17,7
1125658,9379,train,7,3,10,30
2043918,9380,train,6,6,13,30
3205708,9382,train,25,6,13,21
2163713,9383,train,9,1,13,30
2024429,9384,train,7,1,12,30
723161,9385,train,4,2,18,8
1692518,9387,train,13,4,9,24
2367186,9388,train,5,0,19,30
1031867,9389,train,7,1,11,30
3197855,9391,train,13,3,13,30
1766238,9394,train,5,4,10,30
1678632,9395,train,4,2,16,7
2703981,9396,train,18,0,15,7
1501013,9397,train,11,6,13,17
2284512,9398,train,6,5,8,13
1278670,9399,train,13,3,8,15
2455985,9400,train,5,0,14,30
3119375,9401,train,22,0,11,5
1607431,9402,train,4,3,13,7
322502,9403,train,6,4,8,8
1855780,9404,train,9,0,21,15
1750837,9405,train,8,0,11,8
2963858,9407,train,16,2,12,30
1983082,9408,train,5,1,16,30
160061,9409,train,14,4,11,1
274163,9410,train,52,1,16,8
452780,9411,train,17,2,11,8
494774,9412,train,7,6,16,30
2499369,9414,train,4,6,17,30
2198831,9417,train,17,0,15,30
2800822,9421,train,7,2,9,16
629282,9423,train,22,3,15,0
2895525,9424,train,15,4,9,30
206487,9426,train,13,6,13,17
3006360,9427,train,6,0,16,30
563809,9428,train,19,2,15,25
1774535,9430,train,6,2,22,30
3330212,9431,train,9,0,19,17
2293556,9432,train,55,0,21,6
1747216,9433,train,13,6,18,30
76901,9437,train,100,3,15,1
2271379,9438,train,15,6,15,30
1931394,9439,train,11,1,15,14
2233663,9440,train,13,4,23,30
508017,9441,train,52,0,10,2
436895,9442,train,4,5,15,25
2773046,9446,train,13,5,15,30
2185389,9447,train,8,4,10,7
2199663,9448,train,7,0,15,0
394009,9449,train,12,6,19,28
2789458,9451,train,6,3,17,4
2400076,9452,train,58,4,14,1
1943670,9453,train,6,0,16,0
1580473,9456,train,6,4,6,7
1495261,9457,train,5,2,22,1
2349189,9458,train,14,5,10,8
2643660,9461,train,46,0,20,3
1930379,9462,train,8,6,18,11
1806087,9463,train,4,3,14,7
1637290,9464,train,8,2,18,30
2029167,9465,train,29,4,21,4
2848773,9466,train,11,2,12,8
1514924,9467,train,6,3,10,30
2883809,9468,train,29,5,14,6
1410248,9469,train,17,0,16,30
247223,9470,train,9,0,8,15
3269980,9472,train,8,2,17,30
2338390,9474,train,7,3,15,13
940592,9475,train,17,3,9,12
2128733,9476,train,88,1,13,8
739120,9478,train,8,6,9,18
582998,9480,train,4,4,12,30
2200330,9482,train,34,6,12,21
2339899,9483,train,11,2,17,17
2739474,9484,train,7,1,15,9
1981826,9489,train,5,2,10,30
2911987,9492,train,6,1,12,30
1743551,9493,train,46,6,14,7
206009,9494,train,19,1,8,7
1770200,9496,train,4,2,13,13
2343361,9501,train,47,1,10,6
3261714,9502,train,13,0,12,13
1169043,9503,train,47,0,12,3
2372626,9504,train,5,4,9,30
1029551,9505,train,4,2,0,13
3316558,9506,train,9,4,15,16
570776,9507,train,14,3,10,14
1927323,9508,train,10,1,13,30
2596289,9509,train,28,0,22,12
3015138,9510,train,4,4,7,20
1594415,9511,train,11,5,15,7
2489224,9512,train,56,0,17,6
2933173,9523,train,4,6,11,30
2375057,9524,train,19,0,8,7
1901402,9526,train,7,5,13,21
2630334,9527,train,13,2,20,30
646325,9530,train,31,0,14,5
2953383,9531,train,25,5,14,6
1241847,9532,train,17,0,17,7
2764079,9533,train,26,1,9,9
2406953,9538,train,11,0,9,13
3175903,9540,train,6,0,15,24
1898493,9541,train,28,0,12,30
2693661,9542,train,8,0,12,30
655086,9544,train,10,3,17,10
742065,9546,train,4,5,1,7
2785817,9547,train,12,6,8,13
662967,9549,train,20,1,11,12
953730,9550,train,4,6,11,23
2797216,9551,train,21,0,7,7
64604,9553,train,6,6,15,4
1480461,9554,train,14,5,9,16
1182749,9555,train,8,6,13,6
2692819,9556,train,19,3,22,30
788963,9557,train,15,0,10,13
625600,9558,train,11,1,1,8
2163140,9560,train,7,4,16,19
1749920,9562,train,7,4,16,9
718344,9563,train,5,0,9,18
597879,9564,train,4,2,19,30
3297110,9565,train,5,4,14,30
655163,9567,train,7,6,17,30
1413306,9570,train,5,0,10,15
804794,9572,train,6,0,17,0
3020061,9573,train,25,5,9,4
569016,9574,train,10,2,15,8
1784991,9575,train,7,3,15,2
2985576,9577,train,75,6,10,6
2207979,9578,train,21,4,9,16
1137937,9581,train,4,5,5,30
624451,9582,train,23,0,7,6
1535207,9583,train,10,2,19,6
478478,9584,train,11,3,8,15
302277,9585,train,13,0,17,24
3095720,9586,train,6,3,20,30
2692314,9587,train,8,0,16,7
3095532,9591,train,24,3,18,20
1475860,9592,train,20,1,9,6
1795630,9593,train,12,1,20,15
2636675,9594,train,18,6,13,8
1307803,9595,train,7,0,12,18
3189732,9596,train,23,2,12,4
2338861,9598,train,17,2,7,17
1133243,9599,train,4,1,13,21
1837306,9600,train,6,6,19,30
1111197,9601,train,18,1,13,5
664871,9602,train,23,5,13,16
1645934,9603,train,4,4,16,30
1331480,9606,train,21,0,8,11
328008,9607,train,5,0,13,7
1532514,9608,train,16,0,15,0
3229353,9611,train,4,0,15,13
1851504,9612,train,6,5,12,11
1987004,9613,train,38,0,15,10
2880127,9615,train,29,6,11,30
1783490,9616,train,5,1,17,30
1538719,9618,train,26,1,13,15
2216521,9620,train,7,4,18,3
1278230,9621,train,20,5,20,12
1856681,9622,train,8,3,8,15
2385324,9623,train,6,1,10,6
1369066,9624,train,5,2,22,16
1098496,9626,train,8,3,0,18
3380609,9627,train,10,0,12,30
2784824,9629,train,5,0,9,6
501607,9631,train,5,0,13,30
2733186,9632,train,18,6,11,13
2091825,9634,train,4,5,12,8
2737,9636,train,13,0,19,12
2528290,9639,train,6,0,15,30
206208,9640,train,16,6,11,12
2671484,9641,train,14,6,18,30
3241785,9642,train,28,5,20,12
1298685,9643,train,9,3,17,30
1602140,9644,train,4,6,12,30
1056182,9645,train,9,0,14,28
2265006,9655,train,79,4,9,6
1942583,9656,train,4,4,18,30
647604,9657,train,45,1,11,29
1853381,9658,train,28,0,17,3
2559247,9659,train,5,2,17,7
1939439,9661,train,10,1,8,21
1891836,9662,train,5,6,16,8
1179224,9663,train,14,5,9,8
1740247,9664,train,11,6,13,6
1281176,9665,train,20,2,13,11
3046402,9667,train,100,4,11,3
1763448,9669,train,11,0,11,7
2001299,9671,train,10,1,12,30
3234142,9672,train,4,0,14,10
272402,9675,train,45,4,11,5
2507223,9678,train,14,0,13,30
792929,9679,train,23,3,17,30
2004605,9680,train,23,5,11,30
935947,9681,train,8,1,6,25
2645471,9682,train,100,4,16,2
670134,9683,train,4,5,15,30
135370,9684,train,4,0,11,30
839291,9686,train,7,2,20,14
1794530,9689,train,4,4,19,14
886497,9690,train,4,5,11,30
3256306,9691,train,13,3,11,28
1872084,9692,train,34,6,19,20
2247813,9693,train,11,0,14,11
304053,9694,train,24,4,11,2
175753,9695,train,6,1,14,21
1316527,9696,train,6,2,9,30
1839263,9697,train,12,1,18,10
3052694,9701,train,7,0,23,5
1258672,9703,train,25,0,13,26
2918292,9707,train,12,4,14,21
437020,9710,train,21,4,10,30
121908,9711,train,12,0,13,26
1245420,9713,train,9,2,19,18
2741915,9714,train,12,0,10,3
2370185,9716,train,5,1,16,17
1328862,9717,train,4,5,19,7
2049529,9718,train,4,3,11,22
2308032,9719,train,60,6,9,4
1511261,9720,train,41,1,8,14
1922797,9721,train,16,3,9,8
1009613,9722,train,7,6,11,23
1141221,9723,train,4,0,16,3
2253814,9724,train,52,1,14,7
1147840,9725,train,32,0,15,3
1131541,9730,train,23,6,21,15
2555673,9731,train,6,2,16,2
2939491,9732,train,12,1,10,30
2446176,9734,train,33,4,15,15
255925,9735,train,7,6,14,6
752860,9736,train,4,0,19,30
2045645,9738,train,6,2,10,30
1234102,9739,train,7,2,11,30
2041211,9741,train,5,5,20,30
702738,9742,train,7,0,8,30
1850778,9743,train,28,1,11,11
1555809,9744,train,7,3,18,3
715484,9746,train,31,0,18,30
1619900,9747,train,11,3,11,17
3096968,9749,train,5,1,11,5
2034704,9750,train,4,4,14,2
1406601,9751,train,10,4,16,17
901254,9752,train,31,0,12,30
3318840,9753,train,9,6,7,30
232471,9755,train,16,0,18,7
2883280,9757,train,32,3,13,2
2464586,9760,train,26,5,20,3
1098421,9762,train,4,0,15,21
99728,9763,train,7,6,16,30
2345522,9764,train,15,4,14,12
1234702,9765,train,17,4,12,30
1091838,9766,train,7,6,14,28
2062230,9771,train,20,0,10,13
615484,9772,train,13,4,19,8
239246,9773,train,40,5,17,10
421738,9774,train,4,4,9,17
3162935,9775,train,4,1,13,12
1702958,9776,train,17,5,12,4
1885553,9777,train,6,5,16,1
1639973,9778,train,7,0,15,30
1235065,9781,train,15,6,16,0
2506157,9782,train,22,5,16,30
1143890,9783,train,17,1,17,30
2614366,9785,train,13,1,10,15
1154225,9787,train,17,0,18,5
1445967,9788,train,25,0,16,10
435377,9789,train,8,4,16,15
1422276,9790,train,11,2,17,13
1766658,9794,train,10,6,8,8
526672,9796,train,11,0,12,30
1879454,9797,train,20,2,19,30
2721710,9804,train,4,1,9,18
1798692,9806,train,29,5,16,22
1443723,9807,train,7,6,9,10
3420084,9808,train,9,6,21,30
1982178,9809,train,5,2,8,30
3373549,9810,train,15,1,9,30
138712,9813,train,6,0,17,19
2882080,9814,train,21,0,12,1
1113964,9815,train,4,0,17,30
307612,9816,train,70,3,12,2
403977,9817,train,52,6,13,3
2277868,9818,train,5,0,10,30
3284564,9819,train,6,0,19,10
229274,9820,train,4,5,14,30
171737,9821,train,6,1,17,19
75017,9822,train,8,5,19,30
3305393,9823,train,11,1,17,13
1960062,9825,train,31,3,7,20
674254,9826,train,4,0,17,30
735248,9827,train,10,6,11,16
26319,9828,train,8,4,15,23
2033128,9833,train,23,6,13,6
741872,9834,train,22,1,17,30
1268911,9835,train,11,0,14,30
231252,9837,train,8,2,12,0
1202948,9840,train,17,5,19,10
2313690,9841,train,40,5,19,7
2354127,9843,train,5,6,23,0
2415008,9844,train,21,5,14,30
1713913,9846,train,9,5,10,1
1215883,9847,train,6,5,17,30
208311,9849,train,7,2,14,12
566237,9851,train,6,1,15,8
148391,9852,train,46,6,8,9
1364686,9853,train,18,2,17,30
1140749,9854,train,5,0,15,30
2603699,9855,train,10,6,16,30
1433914,9860,train,6,0,5,30
494823,9861,train,7,4,12,27
1545811,9862,train,7,3,6,2
817214,9863,train,4,3,19,30
292873,9864,train,16,0,15,28
583472,9865,train,14,0,12,15
2673461,9866,train,10,1,16,25
121243,9867,train,16,0,11,30
599318,9868,train,22,0,10,21
992387,9869,train,16,5,11,11
2417805,9870,train,15,3,10,2
2516417,9871,train,7,0,7,9
2871876,9872,train,10,2,19,30
993271,9873,train,5,3,14,21
1816774,9875,train,27,3,8,2
828195,9876,train,16,4,10,30
2527003,9878,train,4,5,16,6
2418149,9879,train,5,6,13,30
1131607,9880,train,16,6,17,30
1102189,9881,train,5,3,13,15
2407155,9883,train,8,2,12,13
1698765,9884,train,7,2,14,30
2374313,9886,train,7,3,14,30
2597998,9887,train,10,4,0,30
580104,9889,train,4,5,17,30
1862623,9892,train,13,4,7,13
2639086,9893,train,12,4,12,12
2520504,9895,train,6,0,16,10
2561789,9897,train,5,5,13,14
1243751,9898,train,28,4,22,9
303162,9900,train,7,0,12,30
1819937,9904,train,5,6,13,30
1981812,9906,train,4,3,13,14
3035454,9907,train,28,1,11,5
1647498,9908,train,4,4,11,30
1120627,9910,train,100,1,13,2
1007013,9911,train,100,1,17,2
2413257,9914,train,7,2,18,13
1874563,9916,train,7,0,3,30
792423,9918,train,8,6,13,12
659639,9921,train,12,0,11,30
1119644,9923,train,10,4,11,24
2846517,9924,train,6,6,16,30
1890216,9926,train,9,0,16,30
1641713,9927,train,4,4,14,30
130009,9928,train,8,5,0,30
2975853,9929,train,31,0,8,15
3104193,9930,train,4,0,18,2
2972707,9931,train,9,0,10,9
1722490,9932,train,8,3,16,7
2290217,9935,train,13,6,23,30
1463802,9936,train,7,0,18,10
273817,9937,train,6,1,16,6
1503619,9941,train,27,6,9,21
1545006,9942,train,5,0,10,14
109884,9943,train,6,6,17,7
628608,9944,train,5,0,13,7
1894267,9945,train,38,3,12,22
3037727,9946,train,7,5,13,30
484322,9950,train,69,5,20,12
2117313,9953,train,9,2,12,16
1743585,9954,train,20,3,19,16
1059881,9956,train,7,3,14,30
2874803,9959,train,21,6,10,14
338341,9960,train,28,0,12,5
1700139,9961,train,57,3,13,22
172904,9962,train,7,1,15,2
3140813,9963,train,4,5,15,30
1033343,9964,train,5,1,18,30
2618590,9966,train,5,3,16,28
1073773,9968,train,6,0,17,30
2837392,9969,train,19,5,19,30
1060362,9971,train,18,3,18,9
2740916,9972,train,5,1,12,15
1891981,9976,train,21,0,11,23
248025,9978,train,35,3,15,21
2806846,9979,train,10,5,23,30
144242,9981,train,60,5,14,7
2988622,9982,train,17,4,13,3
2897892,9983,train,24,6,15,6
2096824,9984,train,29,3,7,4
410005,9985,train,20,6,13,30
933467,9986,train,7,5,17,1
1132563,9987,train,7,4,13,14
1960662,9988,train,4,2,11,30
493909,9989,train,11,3,8,7
234281,9990,train,9,0,2,16
2033740,9991,train,4,0,15,21
2232651,9992,train,15,6,10,6
1395339,9993,train,4,5,15,30
1086612,9994,train,9,2,17,25
984901,9998,train,5,2,8,4
1925217,10000,train,73,4,21,6
341786,10003,train,11,0,16,30
3073390,10005,train,18,1,15,7
13061,10006,train,4,4,11,30
759719,10007,train,5,6,17,28
1766627,10008,train,14,1,14,4
2991567,10009,train,10,4,18,8
662126,10010,train,5,3,10,8
1285044,10011,train,33,6,16,10
1974816,10012,train,23,5,22,10
1085426,10017,train,5,6,16,18
2999416,10019,train,6,2,14,30
3205936,10020,train,62,0,21,11
1205593,10021,train,8,4,15,10
1323945,10023,train,14,1,8,30
2866314,10024,train,10,6,14,20
1947502,10027,train,26,4,16,1
57325,10029,train,14,3,18,4
76034,10031,train,54,5,14,6
384115,10032,train,15,1,17,15
2273446,10034,train,49,3,8,6
2571394,10035,train,8,0,16,5
845243,10037,train,31,4,14,21
369780,10039,train,14,5,11,30
200912,10041,train,10,2,19,13
1078827,10043,train,10,1,9,30
430474,10044,train,25,3,9,9
1207658,10045,train,10,0,10,30
557937,10046,train,100,4,17,3
613409,10047,train,33,5,16,4
1778304,10048,train,9,5,17,19
1170216,10049,train,8,0,12,30
1915818,10050,train,18,4,17,6
2443572,10051,train,12,1,12,14
2617160,10052,train,5,6,15,13
2828188,10053,train,5,0,20,7
1611798,10054,train,17,1,18,12
2988580,10055,train,14,4,19,3
2071238,10056,train,6,0,16,30
2024477,10057,train,10,3,18,12
545188,10058,train,4,3,21,30
1501078,10059,train,5,3,15,26
634092,10060,train,11,6,16,30
185420,10063,train,55,3,15,7
1859252,10064,train,44,6,15,12
2328204,10066,train,14,6,18,30
1762945,10067,train,21,0,8,6
1503133,10068,train,9,2,7,0
2566736,10070,train,7,2,9,21
3292699,10072,train,6,5,12,21
2093180,10074,train,30,0,14,14
95930,10075,train,27,0,9,14
1800578,10076,train,8,4,11,5
1292785,10077,train,12,1,9,13
808234,10078,train,7,3,19,30
1585194,10081,train,8,0,13,5
2561847,10082,train,10,4,18,30
1824320,10083,train,46,5,15,0
158120,10085,train,5,5,13,30
2678777,10087,train,26,0,13,6
3377673,10091,train,4,2,19,12
1128403,10092,train,5,2,11,14
3156861,10095,train,10,3,11,3
2225077,10096,train,6,6,11,9
3118327,10097,train,7,1,18,30
1365748,10098,train,7,1,11,30
545353,10099,train,5,6,15,14
2459907,10101,train,4,1,11,2
664037,10102,train,25,2,11,8
2705969,10104,train,7,4,8,28
2540740,10105,train,22,5,18,6
2082740,10108,train,30,6,19,7
3124699,10109,train,15,2,13,22
223024,10110,train,10,6,13,7
338746,10111,train,5,3,16,30
3404165,10112,train,16,6,11,8
3152383,10113,train,12,3,19,13
3188936,10115,train,20,1,7,14
2420393,10116,train,4,1,9,30
281006,10117,train,8,2,12,11
2456910,10118,train,45,5,11,1
1149383,10119,train,5,5,12,30
1875974,10120,train,5,0,10,30
1641550,10121,train,6,0,7,30
2189003,10122,train,21,0,12,15
1467810,10123,train,8,4,12,30
1280579,10124,train,61,2,19,6
1275,10125,train,5,0,12,30
471511,10126,train,17,5,19,21
356885,10127,train,7,4,13,27
2477714,10128,train,17,3,10,17
331036,10129,train,19,1,22,7
2732451,10131,train,11,4,15,30
1504369,10132,train,45,4,5,4
3356092,10133,train,17,3,8,17
2336721,10135,train,24,4,17,20
183086,10136,train,7,2,10,11
2782450,10137,train,44,4,13,4
862656,10138,train,6,2,17,13
3231821,10139,train,7,3,12,30
1446923,10141,train,22,6,16,14
1224997,10143,train,14,5,18,30
3355744,10144,train,6,2,11,30
1444395,10146,train,9,6,18,30
3313141,10147,train,7,0,15,23
1205936,10149,train,4,4,19,3
1410958,10151,train,15,4,11,10
449000,10152,train,13,5,16,6
404319,10153,train,8,4,10,14
667075,10154,train,11,5,14,7
2564563,10155,train,9,0,12,3
258448,10157,train,91,6,15,3
959447,10158,train,27,2,11,25
2007699,10159,train,17,5,7,13
703049,10160,train,11,0,17,14
2304789,10161,train,20,4,10,30
2724893,10162,train,15,1,16,2
3146535,10164,train,24,0,10,12
2367237,10165,train,9,6,19,1
2489258,10169,train,7,0,12,19
1197106,10170,train,14,5,10,7
1521280,10172,train,33,4,13,11
1647345,10174,train,4,1,12,30
2660812,10175,train,6,0,18,18
2886762,10178,train,5,4,10,19
845214,10179,train,34,1,12,30
2268838,10180,train,4,5,13,30
1605458,10181,train,6,0,21,9
657820,10183,train,5,3,18,10
396266,10184,train,4,0,9,0
921703,10190,train,6,5,6,5
1682133,10191,train,17,3,11,7
2278169,10193,train,9,5,19,4
1914031,10195,train,9,4,11,11
848729,10196,train,21,0,23,10
49060,10197,train,8,0,11,16
2192574,10198,train,14,5,11,30
264314,10202,train,13,6,7,0
1341739,10203,train,10,1,9,5
1138498,10204,train,14,0,12,30
3413065,10206,train,6,4,15,30
110358,10207,train,9,4,13,16
3311642,10208,train,11,0,10,30
1252240,10209,train,7,5,14,8
2492190,10211,train,8,0,18,24
1650709,10212,train,26,4,16,30
318303,10213,train,4,0,0,30
3063575,10215,train,55,3,18,2
2013530,10217,train,12,4,6,8
2623306,10218,train,85,2,15,3
1554188,10221,train,80,0,0,1
2972208,10222,train,5,3,9,30
2053602,10225,train,10,0,11,30
1641488,10226,train,32,2,12,5
3161609,10227,train,15,6,11,6
2875144,10229,train,12,3,14,0
2170273,10230,train,18,0,9,7
2031324,10231,train,11,3,17,7
3411373,10232,train,17,2,16,30
1569425,10233,train,25,2,8,7
2739730,10234,train,12,0,8,7
841459,10237,train,8,2,11,30
1187622,10238,train,44,5,6,7
3412026,10241,train,89,1,10,4
3135779,10245,train,4,4,16,30
185650,10246,train,15,1,16,12
1831636,10248,train,13,5,16,3
1650346,10250,train,17,1,20,27
2994375,10251,train,14,1,11,5
2481009,10252,train,38,0,13,7
976540,10253,train,7,5,18,30
473706,10255,train,7,2,17,2
1172004,10256,train,15,1,8,7
1481396,10257,train,24,5,10,8
2241350,10258,train,11,2,12,30
3121171,10259,train,25,4,18,18
1662306,10260,train,6,1,14,30
2887350,10261,train,5,1,16,30
624117,10262,train,9,1,14,9
662900,10263,train,18,5,13,30
1087199,10264,train,9,6,8,30
1465254,10267,train,8,1,19,30
3134040,10268,train,7,4,8,30
1209579,10269,train,15,5,8,8
1670003,10270,train,7,2,13,22
2904219,10272,train,5,6,12,14
2540061,10273,train,4,3,11,30
3246369,10274,train,4,0,14,30
85766,10280,train,15,6,11,30
2970375,10282,train,12,5,10,30
1678287,10283,train,5,0,12,29
2565895,10284,train,9,3,16,9
18778,10285,train,8,1,14,9
1653007,10289,train,21,5,10,17
574787,10290,train,10,3,13,12
25918,10291,train,38,0,12,8
546353,10292,train,54,5,13,1
769294,10294,train,19,5,7,5
543142,10296,train,10,2,15,14
2252910,10297,train,10,3,11,30
429796,10298,train,24,0,13,7
682623,10300,train,4,4,15,30
2532356,10301,train,24,0,14,30
1146922,10303,train,9,3,8,7
1623979,10307,train,8,6,11,13
1418427,10308,train,4,4,12,14
518916,10310,train,7,0,21,6
3108601,10311,train,15,0,11,9
2683684,10312,train,32,6,15,24
2930779,10313,train,22,3,10,2
830514,10314,train,15,0,8,6
2539920,10315,train,6,3,18,8
3373830,10316,train,18,6,14,3
1732218,10318,train,7,6,15,10
155267,10320,train,14,0,8,4
3040906,10321,train,5,0,14,7
533603,10322,train,10,2,17,9
2071745,10323,train,26,0,21,14
2556318,10324,train,16,1,18,9
487006,10325,train,6,4,11,30
3121749,10326,train,10,1,18,8
1441788,10327,train,17,1,15,14
2354209,10329,train,20,2,16,6
1329971,10331,train,5,1,9,10
793065,10333,train,19,0,9,6
1444920,10336,train,15,6,13,20
1200662,10337,train,20,4,18,19
1791830,10339,train,5,2,11,23
306863,10340,train,12,6,18,15
416543,10341,train,26,6,9,21
1176548,10342,train,6,6,13,30
152825,10343,train,7,6,16,30
2329694,10345,train,64,5,14,5
